0.00002	736
0.00005	736
0.00007	736
0.00009	736
0.00011	736
0.00013	736
0.00015	736
0.00017	736
0.00019	736
0.00021	736
0.00023	736
0.00024	736
0.00026	736
0.00028	736
0.00030	736
0.00032	736
0.00034	736
0.00036	736
0.00038	736
0.00040	736
0.00042	736
0.00044	736
0.00046	736
0.00047	736
0.00049	736
0.00051	736
0.00053	736
0.00055	736
0.00057	736
0.00059	736
0.00061	736
0.00063	736
0.00065	736
0.00067	736
0.00069	736
0.00071	736
0.00072	736
0.00074	736
0.00076	736
0.00078	736
0.00080	736
0.00082	736
0.00084	736
0.00086	736
0.00088	736
0.00089	736
0.00091	736
0.00093	736
0.00095	736
0.00097	736
0.00099	736
0.00101	736
0.00103	736
0.00105	736
0.00106	736
0.00110	736
0.00112	736
0.00117	736
0.00121	736
0.00123	736
0.00126	736
0.00129	736
0.00132	736
0.00135	736
0.00137	736
0.00139	736
0.00141	736
0.00143	736
0.00145	736
0.00147	736
0.00149	736
0.00151	736
0.00153	736
0.00155	736
0.00157	736
0.00159	736
0.00161	736
0.00163	736
0.00164	736
0.00167	736
0.00168	736
0.00170	736
0.00172	736
0.00174	736
0.00176	736
0.00178	736
0.00180	736
0.00182	736
0.00184	736
0.00185	736
0.00187	736
0.00189	736
0.00191	736
0.00193	736
0.00195	736
0.00197	736
0.00199	736
0.00200	736
0.00203	736
0.00204	736
0.00206	736
0.00208	736
0.00210	736
0.00212	736
0.00214	736
0.00216	736
0.00218	736
0.00219	736
0.00221	736
0.00223	736
0.00225	736
0.00227	736
0.00229	736
0.00231	736
0.00233	736
0.00235	736
0.00236	736
0.00238	736
0.00240	736
0.00242	736
0.00245	736
0.00247	736
0.00249	736
0.00251	736
0.00253	736
0.00254	736
0.00256	736
0.00258	736
0.00260	736
0.00262	736
0.00264	736
0.00266	736
0.00268	736
0.00269	736
0.00271	736
0.00273	736
0.00275	736
0.00277	736
0.00279	736
0.00281	736
0.00283	736
0.00285	736
0.00286	736
0.00288	736
0.00290	736
0.00292	736
0.00294	736
0.00296	736
0.00298	736
0.00300	736
0.00302	736
0.00304	736
0.00305	736
0.00307	736
0.00309	736
0.00311	736
0.00313	736
0.00315	736
0.00317	736
0.00319	736
0.00321	736
0.00323	736
0.00325	736
0.00327	736
0.00329	736
0.00331	736
0.00332	736
0.00334	736
0.00336	736
0.00338	736
0.00340	736
0.00342	736
0.00344	736
0.00346	736
0.00347	736
0.00349	736
0.00351	736
0.00353	736
0.00355	736
0.00357	736
0.00359	736
0.00361	736
0.00363	736
0.00365	736
0.00367	736
0.00368	736
0.00370	736
0.00372	736
0.00374	736
0.00376	736
0.00378	736
0.00380	736
0.00382	736
0.00384	736
0.00385	736
0.00387	736
0.00389	736
0.00391	736
0.00393	736
0.00395	736
0.00397	736
0.00399	736
0.00401	736
0.00402	736
0.00404	736
0.00406	736
0.00408	736
0.00410	736
0.00412	736
0.00414	736
0.00416	736
0.00418	736
0.00420	736
0.00421	736
0.00424	736
0.00426	736
0.00428	736
0.00430	736
0.00432	736
0.00434	736
0.00436	736
0.00437	736
0.00439	736
0.00441	736
0.00443	736
0.00445	736
0.00447	736
0.00449	736
0.00451	736
0.00453	736
0.00455	736
0.00457	736
0.00458	736
0.00460	736
0.00462	736
0.00464	736
0.00466	736
0.00468	736
0.00470	736
0.00472	736
0.00474	736
0.00476	736
0.00478	736
0.00480	736
0.00481	736
0.00483	736
0.00485	736
0.00487	736
0.00489	736
0.00491	736
0.00493	736
0.00495	736
0.00496	736
0.00498	736
0.00500	736
0.00502	736
0.00504	736
0.00506	736
0.00508	736
0.00510	736
0.00511	736
0.00513	736
0.00515	736
0.00517	736
0.00519	736
0.00521	736
0.00523	736
0.00525	736
0.00527	736
0.00528	736
0.00530	736
0.00532	736
0.00534	736
0.00536	736
0.00538	736
0.00540	736
0.00542	736
0.00544	736
0.00545	736
0.00547	736
0.00549	736
0.00551	736
0.00553	736
0.00555	736
0.00557	736
0.00559	736
0.00561	736
0.00563	736
0.00564	736
0.00566	736
0.00568	736
0.00570	736
0.00572	736
0.00574	736
0.00576	736
0.00578	736
0.00580	736
0.00582	736
0.00583	736
0.00585	736
0.00587	736
0.00589	736
0.00591	736
0.00593	736
0.00595	736
0.00597	736
0.00599	736
0.00601	736
0.00602	736
0.00604	736
0.00606	736
0.00608	736
0.00610	736
0.00612	736
0.00614	736
0.00616	736
0.00618	736
0.00620	736
0.00622	736
0.00624	736
0.00626	736
0.00628	736
0.00630	736
0.00632	736
0.00634	736
0.00636	736
0.00640	736
0.00642	736
0.00644	736
0.00646	736
0.00648	736
0.00651	736
0.00653	736
0.00655	736
0.00660	736
0.00664	736
0.00666	736
0.00671	736
0.00674	736
0.00677	736
0.00680	736
0.00684	736
0.00688	736
0.00690	736
0.00692	736
0.00694	736
0.00696	736
0.00698	736
0.00700	736
0.00702	736
0.00703	736
0.00705	736
0.00707	736
0.00709	736
0.00711	736
0.00713	736
0.00715	736
0.00717	736
0.00718	736
0.00720	736
0.00722	736
0.00724	736
0.00726	736
0.00727	736
0.00729	736
0.00731	736
0.00733	736
0.00735	736
0.00737	736
0.00739	736
0.00741	736
0.00742	736
0.00744	736
0.00746	736
0.00747	736
0.00749	736
0.00751	736
0.00752	736
0.00754	736
0.00757	736
0.00760	736
0.00761	736
0.00763	736
0.00765	736
0.00766	736
0.00768	736
0.00770	736
0.00771	736
0.00773	736
0.00775	736
0.00776	736
0.00778	736
0.00780	736
0.00781	736
0.00783	736
0.00785	736
0.00786	736
0.00788	736
0.00789	736
0.00791	736
0.00793	736
0.00796	736
0.00799	736
0.00801	736
0.00803	736
0.00805	736
0.00808	736
0.00810	736
0.00812	736
0.00814	736
0.00816	736
0.00818	736
0.00821	736
0.00823	736
0.00825	736
0.00827	736
0.00830	736
0.00832	736
0.00834	736
0.00836	736
0.00839	736
0.00841	736
0.00845	736
0.00848	736
0.00853	736
0.00855	736
0.00857	736
0.00859	736
0.00861	736
0.00864	736
0.00866	736
0.00868	736
0.00870	736
0.00872	736
0.00874	736
0.00877	736
0.00879	736
0.00881	736
0.00883	736
0.00886	736
0.00888	736
0.00890	736
0.00892	736
0.00894	736
0.00897	736
0.00899	736
0.00901	736
0.00903	736
0.00905	736
0.00907	736
0.00913	736
0.00917	736
0.00920	736
0.00923	736
0.00927	736
0.00930	736
0.00934	736
0.00937	736
0.00939	736
0.00941	736
0.00944	736
0.00946	736
0.00948	736
0.00951	736
0.00953	736
0.00956	736
0.00958	736
0.00961	736
0.00963	736
0.00965	736
0.00968	736
0.00970	736
0.00972	736
0.00975	736
0.00977	736
0.00979	736
0.00982	736
0.00984	736
0.00986	736
0.00988	736
0.00991	736
0.00993	736
0.00995	736
0.00997	736
0.01000	736
0.01002	736
0.01004	736
0.01007	736
0.01009	736
0.01011	736
0.01014	736
0.01016	736
0.01018	736
0.01021	736
0.01023	736
0.01025	736
0.01027	736
0.01030	736
0.01032	736
0.01034	736
0.01036	736
0.01039	736
0.01041	736
0.01043	736
0.01046	736
0.01049	736
0.01051	736
0.01053	736
0.01055	736
0.01057	736
0.01060	736
0.01062	736
0.01064	736
0.01066	736
0.01069	736
0.01072	736
0.01076	736
0.01080	736
0.01083	736
0.01087	736
0.01090	736
0.01092	736
0.01094	736
0.01096	736
0.01098	736
0.01101	736
0.01103	736
0.01105	736
0.01107	736
0.01109	736
0.01112	736
0.01114	736
0.01116	736
0.01118	736
0.01120	736
0.01123	736
0.01125	736
0.01127	736
0.01129	736
0.01132	736
0.01134	736
0.01136	736
0.01138	736
0.01141	736
0.01143	736
0.01145	736
0.01147	736
0.01149	736
0.01152	736
0.01154	736
0.01156	736
0.01158	736
0.01160	736
0.01162	736
0.01165	736
0.01167	736
0.01169	736
0.01171	736
0.01173	736
0.01176	736
0.01178	736
0.01180	736
0.01182	736
0.01184	736
0.01187	736
0.01189	736
0.01191	736
0.01193	736
0.01195	736
0.01197	736
0.01200	736
0.01202	736
0.01204	736
0.01206	736
0.01208	736
0.01210	736
0.01213	736
0.01215	736
0.01217	736
0.01219	736
0.01222	736
0.01224	736
0.01226	736
0.01228	736
0.01230	736
0.01232	736
0.01235	736
0.01237	736
0.01239	736
0.01241	736
0.01243	736
0.01246	736
0.01248	736
0.01250	736
0.01252	736
0.01255	736
0.01257	736
0.01259	736
0.01261	736
0.01263	736
0.01266	736
0.01268	736
0.01270	736
0.01272	736
0.01274	736
0.01277	736
0.01279	736
0.01281	736
0.01283	736
0.01285	736
0.01288	736
0.01290	736
0.01292	736
0.01294	736
0.01296	736
0.01299	736
0.01301	736
0.01303	736
0.01305	736
0.01307	736
0.01310	736
0.01312	736
0.01314	736
0.01316	736
0.01318	736
0.01320	736
0.01323	736
0.01325	736
0.01327	736
0.01329	736
0.01332	736
0.01334	736
0.01336	736
0.01338	736
0.01340	736
0.01342	736
0.01345	736
0.01347	736
0.01349	736
0.01351	736
0.01353	736
0.01355	736
0.01358	736
0.01360	736
0.01362	736
0.01364	736
0.01367	736
0.01369	736
0.01371	736
0.01373	736
0.01375	736
0.01377	736
0.01380	736
0.01382	736
0.01384	736
0.01386	736
0.01388	736
0.01390	736
0.01393	736
0.01395	736
0.01397	736
0.01399	736
0.01401	736
0.01404	736
0.01406	736
0.01408	736
0.01410	736
0.01412	736
0.01414	736
0.01417	736
0.01419	736
0.01421	736
0.01423	736
0.01425	736
0.01428	736
0.01430	736
0.01432	736
0.01434	736
0.01436	736
0.01439	736
0.01441	736
0.01443	736
0.01445	736
0.01449	736
0.01451	736
0.01453	736
0.01456	736
0.01458	736
0.01463	736
0.01465	736
0.01467	736
0.01469	736
0.01471	736
0.01473	736
0.01475	736
0.01477	736
